run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,epoch,timestamp,elapsed_sec,train_reward_avg,train_reward_std,train_makespan_avg,train_makespan_min,train_makespan_std,success_rate,n_trajectories,n_success,n_failed,eval_makespan,eval_success,best_eval_makespan,best_eval_epoch,gap_to_best_rule_percent,best_rule_name,best_rule_makespan,random_makespan,actor_loss,critic_loss,entropy,lr_actor_encoder,lr_actor,lr_critic_encoder,lr_critic,lr_shared_encoder,hidden_dim,hgnn_layers,n_heads,ppo_epochs,vectorized_update,update_batch_size,update_shuffle,gamma,gae_lambda,clip_epsilon,entropy_coef,reward_normalization,best_model_path,rollout_time_sec,update_time_sec,epoch_time_sec,batch_prepare_time_sec,actor_update_time_sec,critic_update_time_sec
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,142,2026-05-21 21:21:36,103.08522400003858,-0.8018519803469258,0.1312082490574459,1297.161005208254,1132.7583153025976,212.2564119194844,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.04894639109261334,0.003384538897080347,1.1234499514102936,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.5041868999833241,0.34761250007431954,0.8519029000308365,0.0015440999995917082,0.1727348999120295,0.1692690000636503
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,143,2026-05-21 21:21:37,103.75026310002431,-0.7854583067298726,0.09460178786468736,1270.6408560169375,1174.808564045866,153.03790880202487,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.07520989491604269,0.0025271465710829943,1.0782253667712212,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30789429997093976,0.28802750003524125,0.5960235999664292,0.0013571999734267592,0.14689370011910796,0.12358060001861304
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,144,2026-05-21 21:21:38,104.46838380000554,-0.9731166045641436,0.08834017329096686,1574.2168678253197,1212.0350369240957,142.90845541941948,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.019069343456067145,0.004375078366138041,1.123942717909813,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3300539000192657,0.30611709994263947,0.6362818999914452,0.0014945999719202518,0.1632254000287503,0.13675510010216385
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,145,2026-05-21 21:21:39,105.15308950003237,-0.7587256601074064,0.08352635991753098,1227.3952849956222,1103.6290249210688,135.12111916857006,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.015169371734373271,0.004521436640061438,0.9451906308531761,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3299044999293983,0.2856404000194743,0.6156473999144509,0.0019351999508216977,0.1483923001214862,0.13265429984312505
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,146,2026-05-21 21:21:39,105.82597850007005,-0.8648572911510419,0.12443564768428055,1399.0850938171832,1153.460339289084,201.30033196905634,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.006211227388121188,0.005021737015340477,1.041176900267601,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.2848416999913752,0.3100037999683991,0.594957199995406,0.0016461999621242285,0.15898969990666956,0.14522129972465336
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,147,2026-05-21 21:21:40,106.5008577000117,-0.8065540562377299,0.12303061969427988,1304.7675830288163,1127.4545739818213,199.0274093293113,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.008598721353337169,0.0046890865778550506,1.039125069975853,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3255059999646619,0.2787880999967456,0.6043949999148026,0.0013549999566748738,0.14597960014361888,0.1289626999059692
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,148,2026-05-21 21:21:41,107.2150078000268,-0.8373177608954445,0.12719733047697096,1354.53422205422,1149.8603845508528,205.76792363838507,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.029253035318106413,0.004247854376444593,0.9888854026794434,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3428747000871226,0.2942378999432549,0.6372147999936715,0.001515100011602044,0.1563569997670129,0.1323212997522205
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,149,2026-05-21 21:21:41,107.89611930004321,-0.8266469097745615,0.129223435295765,1337.2719189039508,1144.04315652167,209.04556618067465,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.05750199768226594,0.004258760978700593,1.0470726788043976,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3174653999740258,0.2927865000674501,0.6103531999979168,0.0016645999858155847,0.14766470016911626,0.13220439990982413
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,150,2026-05-21 21:21:43,109.14946410001721,-0.8766057925099178,0.1181284651326806,1418.09071855328,1152.736834461121,191.09716298127697,1.0,8,8,0,1157.5843210145586,1,1099.1502782527668,120,-6.304684917351697,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.006511419080197811,0.0033923160517588258,0.9888469129800797,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.4725492000579834,0.4524688000092283,1.1633953000418842,0.001990900025703013,0.2218334999633953,0.21302520018070936
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,151,2026-05-21 21:21:43,109.8601147000445,-0.874863054340763,0.14375261619316476,1415.2714800270655,1143.301820542281,232.54951374163156,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.014191677910275757,0.004278182837879285,0.9628210812807083,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.34494310000445694,0.2913385001011193,0.6363895001122728,0.0015750000020489097,0.1486702999100089,0.13707329984754324
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,152,2026-05-21 21:21:44,110.55047400004696,-0.8343277153680321,0.1128448788954057,1349.6972065488415,1142.9854901443673,182.54987220613563,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.033758356352336705,0.003265391831519082,1.0230823457241058,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3366312999278307,0.2698290999978781,0.6065595999825746,0.0015215999446809292,0.14248060004319996,0.1233880998333916
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,153,2026-05-21 21:21:45,111.22181110002566,-0.7964342154961215,0.11048840891009576,1288.396652843855,1146.1962597168972,178.73779585064025,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.02045947837177664,0.0029763316561002284,0.9619088247418404,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.29290730005595833,0.3039524999912828,0.5969661999261007,0.0013744999887421727,0.15367050014901906,0.13069939997512847
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,154,2026-05-21 21:21:45,111.94043299998157,-0.7816103547841421,0.09869221813855704,1264.4159998885566,1153.3295682298822,159.65502365094176,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.06860438059084117,0.0024271328729810193,0.8645665869116783,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3381252000108361,0.2984693000325933,0.6367053999565542,0.001814599963836372,0.15120719990227371,0.1424817998195067
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,155,2026-05-21 21:21:46,112.60961140005384,-0.7507277638069418,0.0578004689878299,1214.4570377144055,1128.0414839323312,93.50418318019604,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.029956018668599427,0.0017919388046720996,0.8076899498701096,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3280934999929741,0.2617682999698445,0.5899636999238282,0.0013287999900057912,0.1402609000215307,0.11644109978806227
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,156,2026-05-21 21:21:47,113.33492880000267,-0.726131729625106,0.025598024587027743,1174.6678781121022,1103.822621599455,41.41008579948672,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.002258978260215372,0.0009249642243958078,0.82389847189188,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.33695659996010363,0.3133376999758184,0.6503753999713808,0.0015695999609306455,0.1638738999608904,0.13221429998520762
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,157,2026-05-21 21:21:47,113.98760500003118,-0.7763858114181232,0.11457459241563878,1255.9642231385797,1121.3311472828223,185.34804067565437,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.019507447257637978,0.003020832984475419,0.8171752095222473,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3042085999622941,0.2782850000075996,0.5825949000427499,0.0014881000388413668,0.1455170997651294,0.1259139000903815
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,158,2026-05-21 21:21:48,114.63412870001048,-0.8078059274433591,0.11153800130858316,1306.7927429726533,1135.3528317414366,180.43572809256324,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.026493018842302263,0.00288555896258913,0.8015208467841148,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.31163619994185865,0.2612434000475332,0.5729622000362724,0.0021332999458536506,0.1352349000517279,0.11990460008382797
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,159,2026-05-21 21:21:49,115.29362380004022,-0.8693425827072379,0.11073701771133944,1406.340978252575,1161.7201957894326,179.13997187617716,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.0006506261415779591,0.00363449176074937,0.8222093135118484,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30874720006249845,0.2787271999986842,0.5875768000259995,0.0013888999819755554,0.144820699817501,0.12857630010694265
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,160,2026-05-21 21:21:50,116.16002640000079,-0.8056762450520409,0.10628103374046702,1303.3475423381158,1120.46230528298,171.93149850638156,1.0,8,8,0,1198.2761963101377,1,1099.1502782527668,120,-3.0110690589565547,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.023997332202270627,0.0036020230036228895,0.8694533854722977,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.29788379999808967,0.28394590003881603,0.7897417000494897,0.0013439999893307686,0.1463264999911189,0.13229819992557168
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,161,2026-05-21 21:21:50,116.9031647000229,-0.7736854331268209,0.10004997293537411,1251.5958041477422,1123.9635892794972,161.85147214796177,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.019262040965259075,0.0027216734597459435,0.8482780158519745,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3636905000312254,0.30621159996371716,0.6700144000351429,0.0019922000356018543,0.14941230020485818,0.1402562001021579
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,162,2026-05-21 21:21:51,117.6023136000149,-0.7498801115416152,0.052281864667211096,1213.085785299362,1152.0069717233446,84.57670216956954,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.07464178977534175,0.0012432248768163845,0.9128033667802811,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3033495999407023,0.29005720000714064,0.5936573999933898,0.0013371999375522137,0.1498679000651464,0.13112699997145683
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,163,2026-05-21 21:21:52,118.26267800002825,-0.78081951809879,0.08265600515039796,1263.136658395526,1113.918531825075,133.713140773189,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.008603368885815144,0.0021788578014820814,0.9483098089694977,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30258020001929253,0.28721680003218353,0.5899020000360906,0.0013766000047326088,0.15402509982232004,0.12770459987223148
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,164,2026-05-21 21:21:52,118.95801659999415,-0.7708011611006915,0.07120904641243525,1246.9298991024127,1131.9392837980458,115.19532343651693,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.009350704960525036,0.0018266344122821465,0.8777030780911446,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30256949993781745,0.31854350003413856,0.6211962999077514,0.0017363999504595995,0.1656819999916479,0.12932789989281446
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,165,2026-05-21 21:21:53,119.61008820007555,-0.7898923258783733,0.09767691581202176,1277.8137967550688,1147.1781511125828,158.01256267465413,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.007183855050243437,0.0026163949514739215,0.8229245692491531,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3005585999926552,0.27385330002289265,0.5744999999878928,0.0014104999136179686,0.1389485001564026,0.12988360016606748
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,166,2026-05-21 21:21:54,120.28428330004681,-0.7947824688680195,0.11044728076409853,1285.7246119074082,1148.8387150689489,178.67126258950012,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.00428251491393894,0.002739126532105729,0.822337880730629,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3132188000017777,0.28254639997612685,0.5958724999800324,0.0013507000403478742,0.14152579999063164,0.13543939997907728
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,167,2026-05-21 21:21:54,120.96889110002667,-0.815993821812991,0.0819796290253584,1320.0383513285192,1191.0991341788063,132.6189628503813,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.01696801616344601,0.002041093466687016,0.9221151024103165,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.33833520009648055,0.27752389991655946,0.6159629001049325,0.0014312000712379813,0.1451245000353083,0.1273102997802198
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,168,2026-05-21 21:21:55,121.6424837000668,-0.8241178991157223,0.11734859718932739,1333.1807224128193,1169.9538247173828,189.8355656913479,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.012534882524050772,0.002954281138954684,0.8268576413393021,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3159818999702111,0.2811614000238478,0.5972470999695361,0.0018032999942079186,0.14533379999920726,0.12998019997030497
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,169,2026-05-21 21:21:56,122.40431200002786,-0.776816543324917,0.08762397073501421,1256.6610208604613,1165.772651301448,141.74985002817212,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.03853679809253663,0.0021699426288250834,0.8920272663235664,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.39212790003512055,0.2981449000071734,0.6903813000535592,0.001351199927739799,0.1478671000804752,0.13024920015595853
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,170,2026-05-21 21:21:57,123.3862638999708,-0.8336354857443513,0.10532876698783034,1348.5773823213076,1183.6800823629553,170.39101057550158,1.0,8,8,0,1129.0558318727442,1,1099.1502782527668,120,-8.613791675666706,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.042006453266367316,0.0034777203982230276,0.9172516390681267,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3536096999887377,0.2915349999675527,0.8818848000373691,0.0014261999167501926,0.14720490004401654,0.1386693000094965
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,171,2026-05-21 21:21:57,124.05211639998015,-0.7513721296470082,0.05717016947470623,1215.4994323973501,1150.856183527039,92.48454368305087,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.004935802076943219,0.0018608897225931287,0.8310046121478081,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3109048999613151,0.27673389995470643,0.5877410999964923,0.001563199912197888,0.14507760014384985,0.12639470014255494
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,172,2026-05-21 21:21:58,124.7395762000233,-0.7751150600764052,0.08082980227883492,1253.9085206795307,1132.740164635903,130.75888087154723,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.010610469849780202,0.0018595315486891195,0.9925098642706871,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30903160001616925,0.29976510000415146,0.608877299935557,0.0019910000264644623,0.14944140007719398,0.1297796000726521
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,173,2026-05-21 21:21:59,125.48337410006206,-0.8271719507750257,0.10262578496149441,1338.1212810413908,1156.549815632006,166.01837950608052,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.016420632717199624,0.002639962825924158,1.0578652992844582,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.37919939996208996,0.2881292999954894,0.6674119000090286,0.0017553999787196517,0.14847820007707924,0.134332999936305
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,174,2026-05-21 21:22:00,126.34355099999812,-0.8418760507550325,0.12483593752404851,1361.9081963053477,1163.871146458013,201.94788336713796,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.011040517129004002,0.0034105436934623867,1.043745681643486,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.41923719993792474,0.3615769000025466,0.7809281999943778,0.0014190999791026115,0.18285500002093613,0.17302480002399534
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,175,2026-05-21 21:22:01,127.12627210002393,-0.7582546180509253,0.05701959394157174,1226.6332772903897,1135.8486409901682,92.24095669354693,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.0055865151807665825,0.0018478664715075865,0.9925373941659927,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.40662759996484965,0.293246699962765,0.6999802999198437,0.0013456998858600855,0.14564160024747252,0.1277312998427078
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,176,2026-05-21 21:22:01,127.85815560002811,-0.8512739165278419,0.13030468929053485,1377.111183030398,1125.061527952506,210.79471758656652,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.025346339913085103,0.004134132090257481,1.050185851752758,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3315184999955818,0.3230211999034509,0.6546242999611422,0.0015671000583097339,0.17738000012468547,0.1406916999258101
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,177,2026-05-21 21:22:02,128.51919420005288,-0.8290656591046498,0.13839842205026007,1341.1847449482377,1117.8461994731406,223.88800011228878,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.010093570337630808,0.00381058850325644,0.9831554889678955,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.2967156000668183,0.2947185999946669,0.591539700049907,0.0017245999770238996,0.14070170000195503,0.12563140003476292
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,178,2026-05-21 21:22:03,129.2169595999876,-0.8146847612979097,0.12315152241068673,1317.9206758781365,1130.2379881525972,199.2229944160736,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.03965627436991781,0.0038756917347200215,0.9191472753882408,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3450934999855235,0.2744378000497818,0.6196333999978378,0.0014724000357091427,0.14254869997967035,0.12651910004206002
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,179,2026-05-21 21:22:03,129.8802157000173,-0.7729944404131615,0.08761807497034968,1250.4779808773499,1156.8130731946567,141.74031241249486,1.0,8,8,0,,,1099.1502782527668,120,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.02734373277053237,0.00228691499796696,0.8530304208397865,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30651500006206334,0.28617279999889433,0.592790300026536,0.002234899904578924,0.14863179996609688,0.13115699996706098
PPO_full_u2_t20_seed0_20260521_211953,PPO,full,u2_t20,2,20,0,180,2026-05-21 21:22:04,130.7662602000637,-0.7749187204334043,0.07202711722572787,1253.5909008009003,1135.7400537292024,116.5187217500598,1.0,8,8,0,1131.828343115139,1,1099.1502782527668,120,-8.389383561535816,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.05049227480776608,0.0017237063439097255,0.8904597833752632,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3145884999539703,0.2823099000379443,0.8092241999693215,0.0013864999637007713,0.14517619973048568,0.13246889994479716
