run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,epoch,timestamp,elapsed_sec,train_reward_avg,train_reward_std,train_makespan_avg,train_makespan_min,train_makespan_std,success_rate,n_trajectories,n_success,n_failed,eval_makespan,eval_success,best_eval_makespan,best_eval_epoch,gap_to_best_rule_percent,best_rule_name,best_rule_makespan,random_makespan,actor_loss,critic_loss,entropy,lr_actor_encoder,lr_actor,lr_critic_encoder,lr_critic,lr_shared_encoder,hidden_dim,hgnn_layers,n_heads,ppo_epochs,vectorized_update,update_batch_size,update_micro_batch_size,max_update_pairs,update_shuffle,gamma,gae_lambda,clip_epsilon,entropy_coef,reward_normalization,best_model_path,rollout_time_sec,update_time_sec,epoch_time_sec,batch_prepare_time_sec,actor_update_time_sec,critic_update_time_sec,effective_update_batch_size,effective_update_micro_batch_size,pairs_per_state,protocol,visit_index,steps_collected,rollout_time_per_decision_ms,eval_steps,eval_solve_time_sec,eval_time_per_decision_ms,exploration_epsilon
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u2_t20,2,20,0,1,2026-08-04 01:47:00,6.3000182999967365,-1.1238782641720029,0.11813171701929609,1818.1049552990007,1654.8168658920044,191.10242357876177,1.0,8,8,0,1527.58772848928,1,1527.58772848928,1,23.643531567312944,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.004804940894246101,0.02857948374003172,1.7727560251951218,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_no_hgnn_seed0.pth,5.50307160000375,0.6767858999955934,6.284101400000509,0.032951600005617365,0.253865600010613,0.3889364999777172,128,128,40,round_robin,1,160,34.39419750002344,20,0.07909289999224711,3.9546449996123556,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u2_t40,2,40,0,2,2026-08-04 01:47:01,7.073308899998665,-1.008638360903242,0.05136483365586247,3163.391404717744,2993.853889708068,161.095472460718,1.0,8,8,0,2994.6330673425314,1,2994.6330673425314,2,67.3069593845718,MinBattery_NearestTask,1789.903467469675,2985.7040913621695,-0.0185832177909712,0.007769104714194934,2.1980549891789756,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t40_no_hgnn_seed0.pth,0.2408718999940902,0.2986436999926809,0.7451547999953618,0.004046599991852418,0.21815780001634266,0.07499769997957628,128,128,80,round_robin,1,320,0.7527246874815319,40,0.18327740000677295,4.581935000169324,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u2_t60,2,60,0,3,2026-08-04 01:47:02,8.000109299988253,-0.9217704855607614,0.04095660524136928,4666.649169111433,4466.993767209497,207.35108230655334,1.0,8,8,0,4387.793493422214,1,4387.793493422214,3,76.1312541378025,MinBattery_NearestTask,2491.2066372895233,4452.979979969232,-0.024345785146579146,0.0046708914887858555,2.5128299593925476,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t60_no_hgnn_seed0.pth,0.32909089999157004,0.17096690001199022,0.8894069999951171,0.004235600004903972,0.10026779997861013,0.06481969999731518,128,128,120,round_robin,1,480,0.6856060416491042,60,0.3644561999972211,6.074269999953685,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u2_t80,2,80,0,4,2026-08-04 01:47:03,9.16428279998945,-0.9363288193945142,0.0254272696333559,5511.612980302358,5142.365246549873,149.67527054809526,1.0,8,8,0,4433.0742470045925,1,4433.0742470045925,4,73.77246171039,MinBattery_NearestTask,2551.0798450866023,5725.724036335487,-0.02820157529786229,0.002914486627560109,2.7738752007484435,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t80_no_hgnn_seed0.pth,0.437225200003013,0.24143909999111202,1.1384242999920389,0.006047000002581626,0.14736730002914555,0.08583310001995414,128,128,160,round_robin,1,640,0.6831643750047078,80,0.4415054999990389,5.518818749987986,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u2_t100,2,100,0,5,2026-08-04 01:47:05,10.944999100000132,-0.8968300699826296,0.03750841636986705,7099.288860984763,6601.496481580405,296.9158722933251,1.0,8,8,0,4724.7622427855595,1,4724.7622427855595,5,44.21182557408691,MinBattery_NearestTask,3276.265468505754,6667.618839462179,-0.02595296615202512,0.0025559953522003654,2.9935205578804016,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t100_no_hgnn_seed0.pth,0.5710236000013538,0.37227389999316074,1.7393453999975463,0.009740199995576404,0.23803459995542653,0.12172480001754593,128,128,200,round_robin,1,800,0.7137795000016922,100,0.7785495999996783,7.785495999996783,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u4_t20,4,20,0,6,2026-08-04 01:47:05,11.313442799990298,-1.3746866165061875,0.09679861124699835,1116.0307033705608,925.7448184012561,78.58534512385341,1.0,8,8,0,1157.531953209023,1,1157.531953209023,6,82.33981810347873,MinBattery_NearestTask,634.8212723082338,1116.781447019792,-0.076160310767591,0.022535812808200717,2.1029082238674164,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u4_t20_no_hgnn_seed0.pth,0.12084960000356659,0.09677139999985229,0.3253379999950994,0.0023424999963026494,0.05460650003806222,0.03769990001455881,128,128,80,round_robin,1,160,0.7553100000222912,20,0.08620320000045467,4.310160000022734,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u4_t40,4,40,0,7,2026-08-04 01:47:06,11.965163799992297,-1.1544461484423745,0.049755057450687326,1792.7811705779532,1668.4516432347998,77.26642793946579,1.0,8,8,0,1289.2214931010851,1,1289.2214931010851,7,6.7139410091169065,MinBattery_NearestTask,1208.1097192267905,1809.9456757002988,-0.024636708044757444,0.0069249243242666125,2.458321293195089,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u4_t40_no_hgnn_seed0.pth,0.2608504000090761,0.13490289999754168,0.6280537999991793,0.005016600000089966,0.0759226999944076,0.052634499967098236,128,128,160,round_robin,1,320,0.8151575000283628,40,0.2081630999891786,5.204077499729465,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u4_t60,4,60,0,8,2026-08-04 01:47:07,13.03363539998827,-1.0285768559535922,0.06342850858504331,2417.5776401727617,2236.9220911602642,149.08302011378854,1.0,8,8,0,1817.374094886987,1,1817.374094886987,8,6.387793987005132,MinBattery_NearestTask,1708.2543276618485,2452.0766097704714,-0.03223195008467883,0.005055877118138596,2.712617814540863,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u4_t60_no_hgnn_seed0.pth,0.4471056999900611,0.20200269999622833,1.0321653999999398,0.0057662999897729605,0.12450499998521991,0.06993649996002205,128,128,240,round_robin,1,480,0.9314702083126274,60,0.3644771999970544,6.074619999950906,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u4_t80,4,80,0,9,2026-08-04 01:47:09,14.58713539999735,-0.9478054048436093,0.017210125553904797,3023.741521579997,2905.0902283096143,54.90469980758707,1.0,8,8,0,2203.529002083125,1,2203.529002083125,9,19.5975450616081,MinBattery_NearestTask,1842.4533722226693,3001.7744400044194,-0.025506397607387044,0.0037803880995852523,2.862696372158825,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u4_t80_no_hgnn_seed0.pth,0.5233494999993127,0.4539387999975588,1.5278486000024714,0.007987000004504807,0.2874163000669796,0.15629079996142536,128,102,320,round_robin,1,640,0.8177335937489261,80,0.5332331999961752,6.6654149999521906,
PPO_no_hgnn_public25_seed0_20260804_014654,PPO,no_hgnn,u4_t100,4,100,0,10,2026-08-04 01:47:11,16.70429849998618,-0.9627617190822589,0.01590949174389601,3828.249998355459,3719.288502004852,63.26125201619296,1.0,8,8,0,2557.5585587221435,1,2557.5585587221435,10,30.44518044343815,MinBattery_NearestTask,1960.6385993165281,3788.7440276745037,-0.026376938008460065,0.002405240377031857,3.0584144471878454,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u4_t100_no_hgnn_seed0.pth,0.7624807999964105,0.5829029999877093,2.085987499987823,0.009764599992195144,0.3625346000480931,0.20786070001486223,128,81,400,round_robin,1,800,0.9531009999955131,100,0.7228155000047991,7.228155000047991,
