run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,epoch,timestamp,elapsed_sec,train_reward_avg,train_reward_std,train_makespan_avg,train_makespan_min,train_makespan_std,success_rate,n_trajectories,n_success,n_failed,eval_makespan,eval_success,best_eval_makespan,best_eval_epoch,gap_to_best_rule_percent,best_rule_name,best_rule_makespan,random_makespan,actor_loss,critic_loss,entropy,lr_actor_encoder,lr_actor,lr_critic_encoder,lr_critic,lr_shared_encoder,hidden_dim,hgnn_layers,n_heads,ppo_epochs,vectorized_update,update_batch_size,max_update_pairs,update_shuffle,gamma,gae_lambda,clip_epsilon,entropy_coef,reward_normalization,best_model_path,rollout_time_sec,update_time_sec,epoch_time_sec,batch_prepare_time_sec,actor_update_time_sec,critic_update_time_sec,effective_update_batch_size,pairs_per_state
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,10,2026-05-22 12:45:20,73.11835220002104,-1.1636023208993915,0.07057113154875802,1766.5522674400422,1570.016226779096,107.13934667722881,1.0,8,8,0,1292.0051179203326,1,1292.0051179203326,10,8.836064916520677,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03378198193386197,0.001235511600971222,3.3778484654426575,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.234033399960026,3.700187399983406,7.861115799983963,0.014166599954478443,1.9361956000793725,1.711741799954325,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,11,2026-05-22 12:45:26,78.99833570001647,-1.1570663228612625,0.10942401623759354,1756.6294768552693,1332.6907914108353,166.12483537116495,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03728520130738616,0.0015163276102975942,3.351822168827057,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.226146799977869,3.5945150000043213,5.820833700010553,0.0235854999627918,1.9064381001517177,1.63132899987977,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,12,2026-05-22 12:45:32,84.9281318000285,-1.1908462848488683,0.03590083157240115,1807.913379758728,1704.679379193009,54.503754657508836,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.035095850974321365,0.0011841923504834996,3.339691250324249,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.1449644999811426,3.7255868000211194,5.870681000058539,0.014603200019337237,1.9498698994284496,1.725860699894838,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,13,2026-05-22 12:45:38,90.70889799995348,-1.1521094871073498,0.10820307756675274,1749.1041313973521,1336.401324711375,164.27123647518485,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03523315811529756,0.0015374737145612016,3.337394199371338,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.1829116999870166,3.54062929993961,5.723636399954557,0.013492300058715045,1.889994200086221,1.6067588997539133,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,14,2026-05-22 12:45:44,96.48728959995788,-1.1697535578456837,0.007690290712093909,1775.8909232504175,1756.9899416913065,11.675209176466685,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.032663202714174985,0.0010182058910140769,3.2877277660369875,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.1848316999385133,3.5334869000362232,5.718432399909943,0.013714300002902746,1.839489899459295,1.6480689002200961,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,15,2026-05-22 12:45:49,102.33422530000098,-1.1392624682485872,0.06050325764154043,1729.60010507567,1503.606042480967,91.85454949209733,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.036988679133355615,0.0012208797404309735,3.2712890100479126,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.157920299912803,3.623209699988365,5.781226799939759,0.01387819997034967,1.8397071002982557,1.7383066997863352,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,16,2026-05-22 12:45:55,108.2264043999603,-1.1125252172783973,0.13757587594833465,1689.0082718710105,1321.148167650333,208.86429258213388,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03772942950949073,0.0017039988952456042,3.2793366503715515,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.2864896999672055,3.5428874000208452,5.829490499920212,0.014106000075116754,1.8647063004318625,1.6313469007145613,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,17,2026-05-22 12:46:01,114.33681240002625,-1.086256286283323,0.12389812106903204,1649.1274304709127,1336.3131900783578,188.09906337835838,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03649397762492299,0.0014846193714765832,3.268162314891815,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.369881200022064,3.678553199977614,6.048539699986577,0.016607700032182038,1.9773291994351894,1.6534060010453686,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,18,2026-05-22 12:46:07,120.25942210003268,-1.0054957620769418,0.13407370036422048,1526.5187998468728,1318.1384772711879,203.54737621992857,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03997706733644009,0.0015368316794047133,3.2586026859283446,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.183040300034918,3.6769916999619454,5.860125700011849,0.01638929999899119,1.876505701104179,1.754367499728687,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,19,2026-05-22 12:46:13,125.93986579997,-0.9333507578641936,0.09037690851304797,1416.9900386134022,1325.8793785516766,137.20798746305556,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.02972366351634264,0.0011273598036495968,3.255212912559509,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.093056199955754,3.5237356999423355,5.616912900004536,0.014680299907922745,1.888153800391592,1.5905690003419295,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,20,2026-05-22 12:46:21,133.4825925999321,-1.002237478742958,0.10525865846083365,1521.5721546673044,1334.003264284309,159.80109220473102,1.0,8,8,0,1538.47411656562,1,1292.0051179203326,10,29.598146710474076,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.031880578864365815,0.00116813012980856,3.2189472937583923,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.2723652999848127,3.447745500016026,7.482180699938908,0.015313999960198998,1.8075456001097336,1.5919888998614624,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,21,2026-05-22 12:46:26,139.218091799994,-0.9581758559799864,0.10587872901579205,1454.67888864249,1310.422817651035,160.7424679867833,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.024612106420099734,0.0010364337443024851,3.203404269218445,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.205402999999933,3.4738904000259936,5.679379799985327,0.014262899989262223,1.800329800345935,1.6290939999744296,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,22,2026-05-22 12:46:32,145.09342729998752,-0.9277875466709224,0.08659859116342741,1408.5441089592528,1316.4846585173766,131.47183950150693,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03121581647545099,0.0007986561537836678,3.1828562426567077,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.2294349001022056,3.5855514999711886,5.815085100010037,0.015385800041258335,1.8947771000675857,1.643766600289382,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,23,2026-05-22 12:46:38,150.8504779000068,-0.9994411879440679,0.1020350561346283,1517.3268951293358,1322.4816078829515,154.90709887350295,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.030186309423297645,0.0009709633176680654,3.176708254814148,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.1277348999865353,3.57506500009913,5.702890400076285,0.01470780000090599,1.8372035003267229,1.6928538992069662,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,24,2026-05-22 12:46:45,157.68951509997714,-0.9224836797480451,0.0861517264989489,1400.4919093627732,1305.5645982352555,130.79342061896034,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03176590222865343,0.0008266184266540222,3.1450839948654177,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.1329491999931633,3.6302109999815,6.76327399990987,0.025116699980571866,1.8371745006879792,1.7357919996138662,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,25,2026-05-22 12:46:52,164.43365289992653,-0.9291349203794383,0.08699503222470614,1410.589658402664,1313.6958912212406,132.07370651666307,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.019963526614010334,0.0008420923710218631,3.122898554801941,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.162980700028129,3.5242465999908745,6.687314499984495,0.014973299927078187,1.8662351993843913,1.6122131008887663,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,26,2026-05-22 12:46:57,169.97485240001697,-0.899969590202228,0.062123358000563726,1366.3115753928564,1314.9355770639636,94.31414579171685,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.022793360389769077,0.0006309684805455618,3.125215406417847,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.076637399964966,3.399536499986425,5.476268299971707,0.01479079993441701,1.8128856999101117,1.5403841999359429,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,27,2026-05-22 12:47:04,176.57959879992995,-0.9038727242718718,0.06610030696090632,1372.2372170119984,1321.7750785982187,100.35185135245888,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03498963095247745,0.000614435429306468,3.0904529666900635,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.057539000059478,3.48783540003933,6.545481700100936,0.016068299999460578,1.8174769991310313,1.6205344004556537,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,28,2026-05-22 12:47:10,183.1515856999904,-0.8903429330706213,0.05552876288159842,1351.696622605066,1291.9714807365076,84.30239456793731,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.025761283449828625,0.0005611274292459711,3.023442659378052,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.045221299980767,3.458120100083761,6.5034517999738455,0.015420799958519638,1.8231593996752053,1.5891484000021592,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,29,2026-05-22 12:47:17,189.64533870003652,-0.916167800393299,0.07291790963257692,1390.9032975195273,1291.370466228674,110.70216712772826,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.02880137410014868,0.0006674895921605639,2.988105623722076,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.010632300050929,3.4255349999293685,6.43626350001432,0.015940400073304772,1.8068213004153222,1.5720395003445446,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,30,2026-05-22 12:47:25,198.27890519995708,-0.9052428071409394,0.09099981014107948,1374.3172429413564,1300.3802895351243,138.15366131023455,1.0,8,8,0,1296.763515450832,1,1292.0051179203326,10,9.236903315180939,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.03649574279785156,0.0006801916670519858,2.977045192718506,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.0055424000602216,3.5583402999909595,8.556745000067167,0.015794500010088086,1.8745774989947677,1.6369306009728462,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,31,2026-05-22 12:47:32,204.84879760001786,-0.9030685335791984,0.08410018656920794,1371.0163145901997,1302.9535354879308,127.67882343267556,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.025845121406018735,0.0007443326499196701,2.9681621313095095,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.0640051999362186,3.4459467000560835,6.510063499910757,0.014332399936392903,1.8259228008100763,1.5754108997061849,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,32,2026-05-22 12:47:39,211.53236269997433,-0.9056524835945672,0.09361101156039746,1374.9392036018626,1273.991352160927,142.11792272943944,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.025045217033475637,0.0006887371218181215,2.901956703662872,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.100856199976988,3.5136418000329286,6.614607600029558,0.02267320000100881,1.83131660008803,1.6254163000267,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,33,2026-05-22 12:47:45,218.14681119995657,-0.8835884326235321,0.06884338176541645,1341.442107066624,1262.2768308296377,104.5163196838038,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.026158740147948265,0.0005973706505028531,2.847975215911865,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.088628900004551,3.4680952000198886,6.55683160002809,0.02069230005145073,1.8030963002238423,1.6126260003075004,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,34,2026-05-22 12:47:52,224.7873847000301,-0.9386184605000724,0.12219657458429596,1424.987334483712,1280.589879685055,185.5158175848626,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.014055666327476502,0.0010383912207907998,2.809765634536743,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.993809000006877,3.5624299000483006,6.556345700053498,0.021513300016522408,1.894680800032802,1.6135550000471994,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,35,2026-05-22 12:47:59,231.44002460001502,-0.9470214110712343,0.13053024425713755,1437.7444862339757,1293.6835711576941,198.1677887886288,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.018496688175946473,0.000991657123377081,2.7809492683410646,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.097693999996409,3.494406500016339,6.592213100055233,0.015480599948205054,1.823316500405781,1.6224331994308159,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,36,2026-05-22 12:48:05,238.10874569998123,-0.8713313348977552,0.010765954202214012,1322.833684420157,1289.1710724916268,16.34460542531107,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.025862755067646504,0.00041537152341334147,2.8403265070915222,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.1014181999489665,3.4985796000109985,6.60011839994695,0.02047580003272742,1.8511873000534251,1.5959177003242075,,
PPO_full_u10_t100_seed0_20260522_124407,PPO,full,u10_t100,10,100,0,37,2026-05-22 12:48:12,244.5937971000094,-0.9084337244402103,0.09589100690053733,1379.161614673001,1304.3529572131351,145.57935527003772,1.0,8,8,0,,,1292.0051179203326,10,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.027403053138405086,0.0007063829821709077,2.7837187242507935,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.975715900072828,3.4482305999845266,6.424053900060244,0.019897700054571033,1.7920341999270022,1.604669299791567,,
