run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,epoch,timestamp,elapsed_sec,train_reward_avg,train_reward_std,train_makespan_avg,train_makespan_min,train_makespan_std,success_rate,n_trajectories,n_success,n_failed,eval_makespan,eval_success,best_eval_makespan,best_eval_epoch,gap_to_best_rule_percent,best_rule_name,best_rule_makespan,random_makespan,actor_loss,critic_loss,entropy,lr_actor_encoder,lr_actor,lr_critic_encoder,lr_critic,lr_shared_encoder,hidden_dim,hgnn_layers,n_heads,ppo_epochs,vectorized_update,update_batch_size,update_micro_batch_size,max_update_pairs,update_shuffle,gamma,gae_lambda,clip_epsilon,entropy_coef,reward_normalization,best_model_path,rollout_time_sec,update_time_sec,epoch_time_sec,batch_prepare_time_sec,actor_update_time_sec,critic_update_time_sec,effective_update_batch_size,effective_update_micro_batch_size,pairs_per_state
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,0,2026-05-22 14:41:12,1.8095291999634355,,,,,,,,,,1782.887006192552,1,1782.887006192552,0,50.187025773653936,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,,,,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,,,,,,,,,
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,1,2026-05-22 14:41:25,14.943063399987295,-1.1639235641291399,0.021100703480977638,1767.039970967028,1726.181891189126,32.03456619963554,1.0,8,8,0,1662.009584335534,1,1662.009584335534,1,40.0045406196104,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.045203655193160684,0.021317554263597622,3.3725462598460063,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,6.592901800060645,4.154677299899049,13.102107400074601,0.023171199951320887,2.0814441996626556,2.0424106003483757,128,32,1000
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,2,2026-05-22 14:41:31,20.598202099907212,-1.1867378981495444,0.021316274814751124,1801.6761286731496,1743.638687313552,32.36184126744233,1.0,8,8,0,,,1662.009584335534,1,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.0444119525907029,0.00515016117632123,3.3987309357949664,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.10993779997807,3.473981300019659,5.584032400045544,0.027918700012378395,1.8367970001418144,1.596245700144209,128,32,1000
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,3,2026-05-22 14:41:37,27.00815479992889,-1.1748280492370666,0.03382268092508955,1783.5948905874916,1668.3632312808063,51.348757737897415,1.0,8,8,0,,,1662.009584335534,1,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.036216913822240064,0.003609905480906101,3.3787815996578763,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.0001807999797165,3.338481300044805,6.338779899990186,0.016758900019340217,1.765755099710077,1.5428645997308195,128,32,1000
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,4,2026-05-22 14:41:44,33.81023369997274,-1.1406428217297386,0.10060229218170368,1731.6957235942991,1334.0330967042921,152.7319120727505,1.0,8,8,0,,,1662.009584335534,1,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.02820594748482108,0.003217228732994824,3.3638773603098735,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.0265057999640703,3.7109229000052437,6.737566999974661,0.020954200066626072,2.1141023001400754,1.5643390996847302,128,32,1000
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,5,2026-05-22 14:41:50,40.50758879992645,-1.1754019531090412,0.027342024067332937,1784.4661772531504,1705.502769087617,41.50998476456588,1.0,8,8,0,,,1662.009584335534,1,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.05398684212871428,0.0026997308211451,3.3639018961361478,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.2208192000398412,3.4069021999603137,6.627826799987815,0.02437389991246164,1.8004836997715756,1.5694807003019378,128,32,1000
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,6,2026-05-22 14:41:57,47.098091799998656,-1.1764525289424523,0.03270975639112518,1786.0611355024566,1713.0677475860696,49.65914323330892,1.0,8,8,0,,,1662.009584335534,1,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.04807506505000804,0.0022631149487486774,3.3177883603743146,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.0329250999493524,3.438539099995978,6.471575099974871,0.023182199918664992,1.8444312000647187,1.5575172000098974,128,32,1000
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,7,2026-05-22 14:42:03,52.93633089994546,-1.1484423521132472,0.10310733753866691,1743.536777738386,1334.7971285957458,156.535009983352,1.0,8,8,0,,,1662.009584335534,1,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.04278733558021486,0.002381872979250537,3.371574263487543,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.3365185000002384,3.4353786999126896,5.771997999981977,0.013957699993625283,1.8121364001417533,1.5985096001531929,128,32,1000
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,8,2026-05-22 14:42:09,59.45676249999087,-1.1675968446549414,0.029303001116229837,1772.6166546202394,1716.564226509048,44.487091624793756,1.0,8,8,0,,,1662.009584335534,1,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.02848325659787016,0.001860466531070415,3.383200019598007,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,2.977701499941759,3.442187500069849,6.42000869999174,0.015472900005988777,1.8360658996971324,1.57904050021898,128,32,1000
PPO_full_u10_t100_seed0_20260522_144110,PPO,full,u10_t100,10,100,0,9,2026-05-22 14:42:16,66.0090716999257,-1.1922136219599295,0.02715998081013847,1809.9892371461838,1768.0130325685204,41.233611193464306,1.0,8,8,0,,,1662.009584335534,1,,MinBattery_NearestTask,1187.1112015225146,1816.9612465912573,-0.033146670021648915,0.0017339844026927104,3.347436936838286,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u10_t100_seed0.pth,3.0083867999492213,3.4741392000578344,6.482637099921703,0.020944899995811284,1.8369053999194875,1.6032496000407264,128,32,1000
