run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,epoch,timestamp,elapsed_sec,train_reward_avg,train_reward_std,train_makespan_avg,train_makespan_min,train_makespan_std,success_rate,n_trajectories,n_success,n_failed,eval_makespan,eval_success,best_eval_makespan,best_eval_epoch,gap_to_best_rule_percent,best_rule_name,best_rule_makespan,random_makespan,actor_loss,critic_loss,entropy,lr_actor_encoder,lr_actor,lr_critic_encoder,lr_critic,lr_shared_encoder,hidden_dim,hgnn_layers,n_heads,ppo_epochs,vectorized_update,update_batch_size,update_micro_batch_size,max_update_pairs,update_shuffle,gamma,gae_lambda,clip_epsilon,entropy_coef,reward_normalization,best_model_path,rollout_time_sec,update_time_sec,epoch_time_sec,batch_prepare_time_sec,actor_update_time_sec,critic_update_time_sec,effective_update_batch_size,effective_update_micro_batch_size,pairs_per_state
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,0,2026-05-22 14:42:44,0.532310500042513,,,,,,,,,,1649.0041549464518,1,1649.0041549464518,0,33.4710232900268,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,,,,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,,,,,,,,,
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,1,2026-05-22 14:42:49,5.296614299993962,-1.1081413496740824,0.06861676623243568,1792.6472494763286,1654.8168658920044,111.00177544201685,1.0,8,8,0,1686.6923738577655,1,1649.0041549464518,0,36.52152205862143,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.06261439505033195,0.04149532527662814,1.7391404062509537,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,4.006877699983306,0.48404680006206036,4.720600700005889,0.002023399923928082,0.21689709997735918,0.26274389994796365,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,2,2026-05-22 14:42:50,6.034486900083721,-1.067176994770149,0.02902552154128223,1726.3789542207585,1657.2149613741533,46.9547692367033,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.04001341527327895,0.014253030763939023,1.7991840690374374,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.34338320000097156,0.31635729991830885,0.6598440000088885,0.001753999968059361,0.16660860017873347,0.14608410035725683,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,3,2026-05-22 14:42:51,6.787691100034863,-1.1231088328288834,0.07383903500113555,1816.8602413630847,1709.909281399916,119.44987256156706,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.020858598174527287,0.009318128984887153,1.7505838721990585,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.36404470005072653,0.30274960002861917,0.6669299000641331,0.0014900999376550317,0.15741739992517978,0.14105199999175966,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,4,2026-05-22 14:42:52,7.577256700024009,-1.1219169967042155,0.07896707986314705,1814.932200548309,1696.3966859680024,127.74554307307699,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.020323897479102015,0.007807913993019611,1.761083796620369,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3981795000145212,0.30318930000066757,0.7014727999921888,0.0018925000913441181,0.15566210018005222,0.14329579996410757,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,5,2026-05-22 14:42:52,8.296120000071824,-1.0536005505778054,0.058214382758604806,1704.416254835674,1558.2059509448586,94.17377409738211,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.05326518812216818,0.005130920588271692,1.7499811947345734,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.36612000002060086,0.2868853999534622,0.6530919999349862,0.0015662000514566898,0.14720220013987273,0.13632350019179285,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,6,2026-05-22 14:42:53,8.956097500049509,-1.069437277229197,0.044270668752400905,1730.0354274084466,1608.9960224648066,71.61694001835627,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.0021651117131114006,0.0041787714581005275,1.7284259647130966,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3029061999404803,0.2758828999940306,0.5789372000144795,0.0016673000063747168,0.14483189990278333,0.12711149966344237,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,7,2026-05-22 14:42:54,9.627148600062355,-1.1419875379782853,0.12739175612829068,1847.4004417352694,1595.276208769595,206.08244724060285,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.021226777927950025,0.00677314045606181,1.7651918977499008,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3164546999614686,0.28509300004225224,0.6016731000272557,0.001559399999678135,0.14661289984360337,0.13461770012509078,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,8,2026-05-22 14:42:54,10.302344999974594,-1.0862493322507918,0.1521806613808963,1757.2323948362666,1219.020995667319,246.18361559036492,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.007351774489507079,0.007791250827722251,1.7975519448518753,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.2964512000326067,0.3048856999957934,0.6014499000739306,0.0015614000149071217,0.15950780012644827,0.14146820013411343,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,9,2026-05-22 14:42:55,10.975484500057064,-1.1253970792872277,0.08233636142636751,1820.5619520887794,1698.4680901495572,133.19605110510273,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.01615027617663145,0.005129400931764394,1.7464061826467514,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30741270002909005,0.29702289996203035,0.604549300041981,0.0017801999347284436,0.15319300000555813,0.13929409999400377,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,10,2026-05-22 14:42:56,12.036342600011267,-1.074683651937947,0.07978404222614359,1738.5225208592315,1581.9575779173347,129.06714823958592,1.0,8,8,0,1603.6123647168743,1,1603.6123647168743,10,29.796994529859916,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.019067381974309683,0.005190555471926928,1.7837368845939636,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.2961202000733465,0.2901550999376923,0.9858914000215009,0.002077299985103309,0.14258139999583364,0.14312959997914732,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,11,2026-05-22 14:42:57,12.75596660003066,-1.057062739569248,0.024967722477818647,1710.0170598002228,1642.709728460048,40.390442102637785,1.0,8,8,0,,,1603.6123647168743,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.025941583327949047,0.003922016388969496,1.7759367376565933,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.32360529992729425,0.29026070004329085,0.6139722999650985,0.0014303999487310648,0.1564185000024736,0.12949800002388656,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,12,2026-05-22 14:42:57,13.45508189999964,-1.0851783354277764,0.08115733626570376,1755.4998365218053,1571.6533231588937,131.28873466758427,1.0,8,8,0,,,1603.6123647168743,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.041740780463442206,0.0042245959339197725,1.712088480591774,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.31429480004590005,0.3106462999712676,0.6250721000833437,0.0016411999240517616,0.16160929994657636,0.14423380012158304,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,13,2026-05-22 14:42:59,14.556409600074403,-1.0872380143259874,0.07984165486331737,1758.831792064091,1585.9737532563968,129.160348566056,1.0,8,8,0,,,1603.6123647168743,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.0513405806850642,0.004515392880421132,1.6990776062011719,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.4900167000014335,0.5392248000716791,1.0293508000904694,0.0019023999338969588,0.21130629966501147,0.3229764001443982,128,128,40
PPO_full_u2_t20_seed0_20260522_144244,PPO,full,u2_t20,2,20,0,14,2026-05-22 14:42:59,15.289436200051568,-1.067479114651634,0.030564072035157663,1726.8676954582504,1602.5886083872897,49.44369207297996,1.0,8,8,0,,,1603.6123647168743,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.025083951884880662,0.0033192782138939947,1.6720898300409317,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,0,32768,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.338194000069052,0.31982700002845377,0.6581241000676528,0.0016892999410629272,0.16700249980203807,0.148592000012286,128,128,40
