run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,epoch,timestamp,elapsed_sec,train_reward_avg,train_reward_std,train_makespan_avg,train_makespan_min,train_makespan_std,success_rate,n_trajectories,n_success,n_failed,eval_makespan,eval_success,best_eval_makespan,best_eval_epoch,gap_to_best_rule_percent,best_rule_name,best_rule_makespan,random_makespan,actor_loss,critic_loss,entropy,lr_actor_encoder,lr_actor,lr_critic_encoder,lr_critic,lr_shared_encoder,hidden_dim,hgnn_layers,n_heads,ppo_epochs,vectorized_update,update_batch_size,max_update_pairs,update_shuffle,gamma,gae_lambda,clip_epsilon,entropy_coef,reward_normalization,best_model_path,rollout_time_sec,update_time_sec,epoch_time_sec,batch_prepare_time_sec,actor_update_time_sec,critic_update_time_sec,effective_update_batch_size,pairs_per_state
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,10,2026-05-22 13:51:27,11.182756700087339,-1.1113127843409625,0.11701334718580621,1797.7776993364919,1581.9575779173347,189.29322964651408,1.0,8,8,0,1542.2259585304682,1,1542.2259585304682,10,24.828355472632733,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.009792165132239461,0.006050090247299522,1.812081977725029,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.29607099993154407,0.2730053999694064,0.9422573999036103,0.0013186000287532806,0.1405292000854388,0.12706520000938326,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,11,2026-05-22 13:51:28,11.842826200067066,-1.0760496397065291,0.03488315121812039,1740.7322878865943,1617.7779005678437,56.43069370403159,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.0014096528757363558,0.004040159605210647,1.7354724705219269,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.29895660001784563,0.3057191000552848,0.6047725001117215,0.0016926999669522047,0.14049119991250336,0.1431966999080032,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,12,2026-05-22 13:51:29,12.520612900028937,-1.0676699194780728,0.05876327780516101,1727.1763616292253,1588.8371737888156,95.06172507561199,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.02025462407618761,0.003710143209900707,1.6849084943532944,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.34406499995384365,0.27823840000201017,0.6224053000332788,0.0014177999692037702,0.14382700040005147,0.12899819994345307,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,13,2026-05-22 13:51:29,13.171803100034595,-1.0811811514593828,0.025093033721549144,1749.0335668092825,1656.330185613594,40.593158891852475,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.0026396452449262142,0.002756602130830288,1.6491485089063644,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3151312000118196,0.2826737000141293,0.597907799994573,0.0014160999562591314,0.14223140012472868,0.13518270011991262,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,14,2026-05-22 13:51:30,13.853004200034775,-0.9984113180966704,0.09342305644094206,1615.1362854192141,1254.6143589576939,151.13106754457172,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.0013891542330384254,0.004286021081497893,1.6336002945899963,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.2985090999864042,0.31362419994547963,0.6122457999736071,0.0018076999112963676,0.15950120007619262,0.1480672003235668,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,15,2026-05-22 13:51:31,15.009014900075272,-0.9835786865811166,0.09690070042242795,1591.1414438796633,1213.4618906130327,156.75687414397538,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.023760637966915965,0.004168618295807391,1.6191020160913467,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.7392123999306932,0.35597919998690486,1.0953159999335185,0.0026569999754428864,0.18135100021027029,0.16712009976617992,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,16,2026-05-22 13:51:32,15.862215000088327,-0.9846744780944325,0.02043126314893004,1592.9141127209837,1554.6437425483177,33.051783238689424,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.0009640397038310766,0.0031385278271045536,1.5462376177310944,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.4895611999090761,0.305392500013113,0.7950507999630645,0.002170699997805059,0.158244900056161,0.14011350006330758,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,17,2026-05-22 13:51:33,16.590327300014906,-0.9999309184373789,0.04278134526788776,1617.5945524732101,1539.2437504471318,69.20765202555808,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.05986491194926202,0.002934452408226207,1.547827273607254,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3642171999672428,0.30634410004131496,0.6706662999931723,0.0014509999891743064,0.1494833999313414,0.15004429989494383,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,18,2026-05-22 13:51:34,17.355790100060403,-0.970322495298406,0.08731861227357113,1569.6968196460562,1209.6269152647487,141.25586971945873,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.05140372482128441,0.0037967980024404824,1.462609738111496,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.29244000010658056,0.2907588001107797,0.5832994000520557,0.0014461000682786107,0.15172640001401305,0.1330277001252398,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,19,2026-05-22 13:51:34,18.156423900043592,-0.9329350273761731,0.10672847125803882,1509.2148770171782,1222.4307262613515,172.65532100016668,1.0,8,8,0,,,1542.2259585304682,10,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.024233687086962163,0.0040667339926585555,1.47285096347332,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.46239970007445663,0.27782169997226447,0.7403248000191525,0.0013558000791817904,0.14160619978792965,0.13065730000380427,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,20,2026-05-22 13:51:35,19.224796000053175,-0.9076245257617401,0.09042990873608471,1468.2699189436216,1229.9642343144174,146.2890336271775,1.0,8,8,0,1190.8208434385797,1,1190.8208434385797,20,-3.6145081550741773,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.01099851366598159,0.003575855487724766,1.4430177062749863,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3297654000343755,0.27473569998983294,0.9922571000643075,0.0019379999721422791,0.142154699889943,0.12649769976269454,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,21,2026-05-22 13:51:36,19.884082000004128,-0.9802435578077889,0.08994102211675836,1585.7461850312202,1217.5060265981083,145.49815866009956,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.026228637085296214,0.00439911667490378,1.4577422142028809,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.31019310001283884,0.2940482000121847,0.6043595999944955,0.0015574999852105975,0.14393969986122102,0.12666789966169745,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,22,2026-05-22 13:51:37,20.547936400049366,-0.9539293546778413,0.09318785563249472,1543.1775326865209,1259.8002141116658,150.75058171353427,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.00900623225606978,0.003255532865296118,1.3751362711191177,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30730560002848506,0.28237740008626133,0.5898083000211045,0.0014281000476330519,0.1456678999820724,0.1309192000189796,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,23,2026-05-22 13:51:37,21.212136200047098,-0.976664081853166,0.06286001761686325,1579.9556442067046,1394.9457636148322,101.6890469036696,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.004386182874441147,0.002903072425397113,1.353405237197876,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.33383129991125315,0.2730532999848947,0.6069881999865174,0.0015164000215008855,0.14127929997630417,0.12630709982477129,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,24,2026-05-22 13:51:38,21.939195799990557,-0.9620570165137344,0.08816489173250262,1556.3257024927216,1209.5104620803143,142.62490133693956,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.018401335808448493,0.0029566769662778825,1.3759232312440872,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3268469999311492,0.30043569998815656,0.627425599959679,0.0016362000023946166,0.14799810003023595,0.14665389992296696,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,25,2026-05-22 13:51:39,22.609707200084813,-0.8620306817676544,0.1271227143973673,1394.5124699926469,1194.5456461244653,205.64721673586982,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.020569654530845582,0.00511250871932134,1.3863462805747986,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3315264000557363,0.2820118999807164,0.6136420000111684,0.0019006000366061926,0.1447797000873834,0.13139479991514236,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,26,2026-05-22 13:51:39,23.301200299989432,-0.9415399343121846,0.097539372047087,1523.1350892314213,1219.1985061966363,157.79005725874717,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.03852459928020835,0.004000803601229563,1.4231704026460648,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.33157300006132573,0.2743849999969825,0.6060612000292167,0.0017067000735551119,0.14308229996822774,0.12531109992414713,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,27,2026-05-22 13:51:40,24.046688600094058,-0.9449850787373602,0.1138252807798386,1528.7083210936346,1164.8879996542692,184.13587451714685,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.029202743666246533,0.004538621113169938,1.339197039604187,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.4085640999255702,0.27974040003027767,0.6884088999358937,0.0017239999724552035,0.15091019996907562,0.12289239990059286,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,28,2026-05-22 13:51:41,24.727404900011607,-0.9759557953290201,0.09280326094571105,1578.8098446300307,1244.1918155307883,150.12842046341137,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.0212944729719311,0.0031369919306598604,1.3568621575832367,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3278402000432834,0.2743820999749005,0.6023270000005141,0.001519200042821467,0.14141989988274872,0.12721820001024753,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,29,2026-05-22 13:51:42,25.41342400002759,-0.9328528140279162,0.11886550563508429,1509.081879965253,1201.6360811450909,192.28947804990537,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.03725130180828273,0.004869435972068459,1.239866279065609,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3368816999718547,0.28814990003593266,0.6251347999786958,0.001514500007033348,0.14638470008503646,0.13531890010926872,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,30,2026-05-22 13:51:42,26.322862700093538,-0.9176539223503664,0.12353268334450467,1484.494537051949,1192.9767392596018,199.83960086236996,1.0,8,8,0,1218.790250234372,1,1190.8208434385797,20,-1.3506537344219391,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.01888650795444846,0.004821881535463035,1.261257030069828,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.353282600059174,0.27579729992430657,0.8237012999597937,0.001416300074197352,0.14027309988159686,0.12981410010252148,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,31,2026-05-22 13:51:43,26.986273500020616,-0.9206106441940645,0.11200704205123083,1489.2776446240389,1140.3457796190391,181.19449825978694,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.05866509862244129,0.0034636248601600528,1.2373056858778,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.32876870001200587,0.2806525999912992,0.6095327000366524,0.0013913000002503395,0.1450507000554353,0.13038870028685778,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,32,2026-05-22 13:51:44,27.639438300044276,-0.8906706825566442,0.13765838497633962,1440.8435798772139,1162.3357951847,222.69083747102087,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.03401480452157557,0.004830519494134933,1.2713293582201004,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.29229999997187406,0.27947000006679446,0.5718731000088155,0.001680999994277954,0.1424311997834593,0.1309986001579091,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,33,2026-05-22 13:51:44,28.29139870009385,-0.8139619342868313,0.09142397958380373,1316.7513540640575,1187.3272651920197,147.89714830629504,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.013749010395258665,0.0032726922363508493,1.226001963019371,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.31431049993261695,0.27145200001541525,0.5858445999911055,0.0014418000355362892,0.13856510003097355,0.12770200008526444,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,34,2026-05-22 13:51:45,28.942272900021635,-0.9351924121407988,0.09867406034921057,1512.8666625863264,1229.734306915994,159.6256496806102,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.04674559296108782,0.004203281365334988,1.2708312720060349,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30241110001225024,0.2712786999763921,0.5738154000137001,0.0014521999983116984,0.1385989998234436,0.12687690008897334,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,35,2026-05-22 13:51:46,29.70616310008336,-0.9279770083205192,0.13563434196101518,1501.1942583248215,1211.8487807142312,219.41653032120618,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.002003235276788473,0.004742416145745665,1.3056125491857529,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3819303000345826,0.32320139999501407,0.705235100002028,0.0027820999966934323,0.16112679988145828,0.1549136999528855,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,36,2026-05-22 13:51:47,30.35952769999858,-0.9385977285168742,0.11525571161869674,1518.3754643623483,1245.7740662749702,186.44989150568293,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.016772637842223048,0.004631283693015575,1.3207452297210693,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.30947049998212606,0.2676145000150427,0.577166200033389,0.0017575999954715371,0.13966549991164356,0.12267109996173531,,
PPO_full_u2_t20_seed0_20260522_135116,PPO,full,u2_t20,2,20,0,37,2026-05-22 13:51:47,31.0513251000084,-0.8634837224363665,0.13035990994768654,1396.8630630455186,1195.8086700731749,210.88404839187075,1.0,8,8,0,,,1190.8208434385797,20,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.01227960514370352,0.004569095704937354,1.267166942358017,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,,1,0.99,0.95,0.2,0.01,1,D:\Python project\HGNN_PPO_USV_Scheduling\models\best_u2_t20_seed0.pth,0.3359897999325767,0.2960415000561625,0.6321341999573633,0.001382600050419569,0.1545532001182437,0.13598619995173067,,
