run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,epoch,timestamp,elapsed_sec,train_reward_avg,train_reward_std,train_makespan_avg,train_makespan_min,train_makespan_std,success_rate,n_trajectories,n_success,n_failed,eval_makespan,eval_success,best_eval_makespan,best_eval_epoch,gap_to_best_rule_percent,best_rule_name,best_rule_makespan,random_makespan,actor_loss,critic_loss,entropy,lr_actor_encoder,lr_actor,lr_critic_encoder,lr_critic,lr_shared_encoder,hidden_dim,hgnn_layers,n_heads,ppo_epochs,vectorized_update,update_batch_size,update_shuffle,gamma,gae_lambda,clip_epsilon,entropy_coef,reward_normalization,best_model_path,rollout_time_sec,update_time_sec,epoch_time_sec,batch_prepare_time_sec,actor_update_time_sec,critic_update_time_sec
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,0,2026-05-21 21:07:49,0.4327579999808222,,,,,,,,,,1649.0041549464518,1,1649.0041549464518,0,33.4710232900268,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,,,,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,,,,,,
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,1,2026-05-21 21:07:53,4.832776399911381,-1.1081413496740824,0.06861676623243568,1792.6472494763284,1654.8168658920044,111.00177544201685,1.0,8,8,0,1724.1796787722974,1,1649.0041549464518,0,39.5557587719245,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.004460212541744113,0.04078871279489249,1.7146854251623154,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,3.4648927999660373,0.7323585000121966,4.363766599912196,0.001866400009021163,0.44514109985902905,0.25643319997470826
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,2,2026-05-21 21:07:54,5.461141599924304,-1.074027343460857,0.03332433935962158,1737.4608064970612,1657.2149613741533,53.90899393043245,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,0.007513343123719096,0.01125558209605515,1.8027379363775253,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,0.27160199999343604,0.31455820007249713,0.586230400018394,0.001074099913239479,0.16421299998182803,0.1459872000850737
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,3,2026-05-21 21:07:55,6.121935899951495,-1.1242212534981204,0.07316430883397837,1818.659811294804,1709.909281399916,118.35836378603067,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.041953362757340074,0.008594582963269204,1.7404553145170212,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,0.2694416999584064,0.330511900014244,0.6000515000196174,0.0008988999761641026,0.1725131997372955,0.15330310014542192
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,4,2026-05-21 21:07:55,6.804077100008726,-1.1151861194223827,0.0840152041132964,1804.043617923548,1673.0635557372973,135.91192550678602,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.043687818106263876,0.00713331246515736,1.7865438163280487,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,0.3781419999431819,0.24782279995270073,0.6260378999868408,0.0014300000621005893,0.12944910011719912,0.11456759995780885
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,5,2026-05-21 21:07:56,7.448688999982551,-1.0621196869641274,0.058587497425229944,1718.1977154908018,1558.2059509448586,94.77736404649963,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.0075932268518954515,0.004948506626533344,1.8186387568712234,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,0.30496320000384003,0.2804738999111578,0.585513399913907,0.0015940000303089619,0.1462799001019448,0.11574299994390458
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,6,2026-05-21 21:07:57,8.079658299917355,-1.0694760853783678,0.04041188905077583,1730.09820759609,1608.9960224648066,65.37456776098337,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.03309286665171385,0.004763317090691999,1.7433123886585236,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,0.31495000002905726,0.2645506999688223,0.5795811000280082,0.00155440007802099,0.13877699989825487,0.12164400005713105
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,7,2026-05-21 21:07:57,8.698042799951509,-1.1442833953922396,0.09986331166522931,1851.1144647518504,1631.0057412342592,161.549509034134,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.03413295664358884,0.006005079951137304,1.8519321382045746,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,0.3051623000064865,0.2584250000072643,0.5636613999959081,0.001101600006222725,0.133438799995929,0.12146630021743476
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,8,2026-05-21 21:07:58,9.284025199944153,-1.0725647849021243,0.14367823828140613,1735.094816293482,1219.020995667319,232.42919212474118,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.03900860110297799,0.007445931143593043,1.8249053061008453,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,0.29585019999649376,0.23580439994111657,0.5317269000224769,0.0012729000300168991,0.12092360004317015,0.11025819997303188
PPO_full_u2_t20_seed0_20260521_210749,PPO,full,u2_t20,2,20,0,9,2026-05-21 21:07:59,9.907484199968167,-1.0694118239459005,0.07802326564878251,1729.9942514715458,1597.7307273903166,126.21872886666283,1.0,8,8,0,,,1649.0041549464518,0,,MinBattery_NearestTask,1235.4772701211982,1648.142715048298,-0.009535385994240642,0.004178469447651878,1.7883350551128387,0.0001,0.0003,0.0001,0.0003,,256,3,4,4,1,128,1,0.99,0.95,0.2,0.01,1,models\best_u2_t20_seed0.pth,0.3314016000367701,0.240339900017716,0.5718160000396892,0.001257500029169023,0.12591970013454556,0.11076930002309382
