run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,last10_mean,last10_std,last10_min,best_eval_makespan,best_rule_makespan,gap_to_best_rule_percent,mean_epoch_time_sec,mean_rollout_time_sec,mean_update_time_sec,total_train_time_sec,training_log_path
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u2_t80,2,80,0,2674.9976426478433,244.78832735002354,2459.472439707509,2365.2945871648053,2551.0798450866023,4.857464489004827,3.1029638965000776,1.2425465609993989,0.4245482579997042,16076.70681659998,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u4_t100,4,100,0,1910.6119322663085,35.220214581563106,1857.6164600165905,1706.8122267542644,1960.638599316528,-2.551549636310259,5.21559496899943,2.0364468459997442,1.076703154500865,16095.838476699995,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u4_t20,4,20,0,660.3945556723394,85.5711994125547,617.1212235880039,600.0449204710385,634.8212723082338,4.028422562325325,0.7069592160003958,0.2801927910000813,0.17238963300012983,16082.039659099988,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u4_t40,4,40,0,1204.9826163334503,14.464219345113603,1182.1626905949574,942.7669701277188,1208.1097192267905,-0.2588426236105091,1.4634348335003597,0.5847975230000884,0.25672129449914793,16083.73362529998,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u4_t60,4,60,0,1323.4611539839175,177.00528797647456,1189.5751939570684,1187.7823696611556,1708.2543276618485,-22.525520201936896,2.3682127879992914,0.9750322625002446,0.3482417369996256,16086.359606700003,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u4_t80,4,80,0,1750.1796255288184,49.028611928979736,1683.9817071218156,1493.4735402919268,1842.4533722226693,-5.008199832082324,3.8346868559998986,1.4648897795001539,0.8275167619998683,16090.373425099984,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u6_t100,6,100,0,1285.5793000084784,17.81368014886621,1263.091407149678,1244.973742508109,1262.4323181045447,1.8335226033097198,6.130328766500097,2.302433221500105,1.5459746955003357,16112.294626200004,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u6_t20,6,20,0,512.7008962603262,16.861525350379374,502.26060012648304,502.26060012648304,539.1873163996008,-4.91228545881541,0.7442451474996779,0.2972893420010951,0.17333237150094646,16096.800897099994,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u6_t40,6,40,0,726.7633524325024,137.12068087225532,611.1908156380596,598.0766417264003,1013.277564801122,-28.27598501352927,1.565340973499624,0.6401460490007593,0.26142843899979196,16098.60661219999,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u6_t60,6,60,0,1203.614198394523,5.163815664696971,1197.3270128429915,665.4912560941837,1204.447338100797,-0.06917194965016774,2.890393205999353,1.092923241999597,0.6581113959998766,16101.67474609999,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u6_t80,6,80,0,1291.7462979349734,26.228320398504785,1257.919239693391,1077.711258831113,1282.4893662509803,0.7217940302345989,4.151923383500398,1.642715071999628,0.8275238055004592,16106.049312100004,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u8_t100,8,100,0,1213.845116190773,109.7561621798387,1150.3397680239314,1097.847794514933,1148.1406775032206,5.722681895604923,6.999621310001239,2.542005924999685,2.0132554854996854,16130.886546999987,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u8_t20,8,20,0,563.058816170362,15.610181292551012,544.8424563304493,528.1266399563503,573.5644240217935,-1.8316351941368492,0.7832252635003534,0.3168373025001347,0.17299092300025223,16113.300030800005,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u8_t40,8,40,0,633.8644247754758,12.817671233332614,616.7228267931916,596.6818253271775,658.3889127507409,-3.7249242051786933,1.8253122315006476,0.6931397915013804,0.4174843399995734,16115.350263399989,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u8_t60,8,60,0,937.4738367609459,214.14943321467263,621.9744736935779,618.337992783107,1094.1043618811327,-14.315866984652756,3.084209243000514,1.1989908894996189,0.6621149154993327,16118.689440300004,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
PPO_shared_encoder_public25_seed0_20260804_041634,PPO,shared_encoder,u8_t80,8,80,0,1115.182883681055,31.44033397963787,1067.4730779134538,963.6875375089508,1074.904543573859,3.7471550704658885,4.8212857829999844,1.8097602044987433,1.2200513529997261,16123.688197199996,results\training_logs\PPO_shared_encoder_public25_seed0_20260804_041634.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u10_t100,10,100,0,1308.247452461291,7.3074614242907465,1298.1962106191572,1298.1962106191572,1187.1112015225146,10.204288425836987,21.776024233317003,,,830.241231699998,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u10_t20,10,20,0,562.637240568885,1.108438590645052,561.853456124911,561.853456124911,513.442349514357,9.581385544269823,3.319975266679345,,,770.7003258999903,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u10_t40,10,40,0,648.6978916732855,3.6454446331063486,645.1362839461227,645.1362839461227,627.4656809475473,3.3838043052291074,7.095861999997093,,,778.3458781000227,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u10_t60,10,60,0,1123.4642067614357,75.808793456402,1065.716736458004,1065.716736458004,671.9934380046263,67.18380615402694,12.607568766669525,,,791.2970511000021,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u10_t80,10,80,0,1279.228422275534,18.724053443349156,1256.2858962310388,1256.2858962310388,1137.024794303537,12.506642659371488,16.502274266657576,,,807.1103678999934,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u2_t100,2,100,0,3990.2642048642374,52.17050668989193,3914.5411724202113,3914.5411724202113,3276.265468505754,21.793067235303287,17.562249975002487,,,875.4356924999738,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u2_t20,2,20,0,1696.641753338515,116.34484989941336,1549.7310490309,1549.7310490309,1235.4772701211982,37.3268286167723,3.2490181250032037,,,833.3152666999958,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u2_t40,2,40,0,2411.7493890855826,50.36693731786006,2350.111943060744,2350.111943060744,1789.903467469675,34.741869207895874,6.108167149999645,,,839.6685818000115,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u2_t60,2,60,0,2890.286942654554,317.78556898813906,2558.6832951414017,2558.6832951414017,2491.2066372895238,16.019558530047775,9.832727724991855,,,847.7222169000306,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u2_t80,2,80,0,3463.8649419903913,270.0329393584974,3143.043267172632,3143.043267172632,2551.0798450866023,35.78034214263499,12.637049024982844,,,859.4172105999896,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u4_t100,4,100,0,2588.9029418788505,41.73899489098351,2544.4251559040845,2544.4251559040845,1960.638599316528,32.04386278946734,17.90149884999846,,,926.1474248000304,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
