instance_id,n_usvs,n_tasks,source_instance,best_rule_name,best_rule_makespan,best_rule_solve_time_sec,ppo_zero_shot_makespan,ppo_gap_percent,ppo_solve_time_sec,ppo_time_per_decision_ms,a2c_zero_shot_makespan,a2c_gap_percent,a2c_solve_time_sec,dqn_zero_shot_makespan,dqn_gap_percent,dqn_solve_time_sec,ddqn_zero_shot_makespan,ddqn_gap_percent,ddqn_solve_time_sec,reinforce_zero_shot_makespan,reinforce_gap_percent,reinforce_solve_time_sec
u12_t100,12,100,u10_t100,MinBattery_NearestTask,1168.0791377639468,0.41398990000016056,1047.4518687558548,-10.326977437419933,1.6364373999967938,16.36437399996794,996.9471487989601,-14.65071872549531,1.2902227000013227,1284.89852535703,10.000982280764843,1.2164235999953235,1261.8848941151782,8.030770631757337,1.2395772000018042,1008.2162271989552,-13.685965736107331,1.3345759000003454
u10_t150,10,150,u10_t100,MinBattery_NearestTask,1296.7744065543961,0.7821992000026512,1170.8272991268907,-9.712337534649079,3.0121103999990737,20.080735999993827,1319.9906487382837,1.7903069390129625,2.4870586000033654,1999.1704153816272,54.16485745531773,2.2680452999993577,1993.5214062572745,53.72923742026765,2.2939385999998194,1359.368077483398,4.8268743285362135,2.2453578999993624
u12_t150,12,150,u10_t100,MinBattery_NearestTask,1164.9458225941557,0.9008261999988463,1094.6626395351927,-6.033171817591752,3.2572579000043334,21.715052666695556,1622.908841423228,39.311958543210096,2.533658899999864,2264.1993605565845,94.3609150436335,2.5777793000015663,1880.8460871070993,61.45352432946139,2.5630283000064082,1227.6280080338481,5.380695327110471,2.626674399994954
u15_t150,15,150,u10_t100,MinBattery_NearestTask,1125.0035922531044,1.0978507999971043,996.9138200400795,-11.385721174142455,3.711476299999049,24.743175333326995,1080.1617885459973,-3.985925379784796,2.9916403999959584,1300.6366379818116,15.61177643681631,3.0794306000025244,1678.8893333558356,49.2341308878343,3.0626312000022153,1070.5650744887807,-4.838963905466008,3.0329993999985163
u10_t200,10,200,u10_t100,MinBattery_NearestTask,1282.29874225122,1.3716120000026422,1268.954944696552,-1.040615350775538,4.898671700000705,24.493358500003524,1828.9992619858428,42.63441128974584,3.8629730000029667,2599.704666533738,102.73783174501628,3.7914377999986755,2513.340597209851,96.00273433922256,3.816110799998569,1652.4397838330854,28.865429668287838,3.788301499997033
u12_t200,12,200,u10_t100,MinBattery_NearestTask,1253.9329850553213,1.588798400000087,1222.1565167789151,-2.5341440615348536,5.468990399996983,27.344951999984914,1693.27810617228,35.037368531905685,4.391367799995351,2413.368549913463,92.46391782308761,4.3232706999988295,2486.8760166226275,98.32607055255916,4.3631499000039184,1418.7524258196574,13.144198512097088,4.352199799999653
u15_t200,15,200,u10_t100,MinBattery_NearestTask,1230.1172284536174,1.9296888000026229,1157.555361107103,-5.898776609911567,6.450676000000385,32.253380000001926,1318.4388077527767,7.179931900489563,5.245647300005658,1851.9351623425298,50.54948581368956,5.16250630000286,1919.1969112027398,56.017399546168924,5.217570599997998,1237.0396994200928,0.562748883305836,5.188595400002669
